json_transcriptid,companyid,date,assigned_cik,is_clean1,n_components_total
459272,23557,2013-05-08,0000030697,True,104
460678,247170,2013-05-08,0000003197,True,44
473002,256893,2013-05-29,0000014707,True,121
473172,253478,2013-04-17,0000009092,True,104
480544,262639,2013-06-27,0000022444,True,89
483060,270820,2013-07-10,0000034408,True,71
485717,253478,2013-07-19,0000009092,True,99
485799,260583,2013-07-19,0000019584,True,34
488506,175749,2013-07-25,0000033185,True,92
489175,168154,2013-07-25,0000001750,True,82
489836,254193,2013-07-26,0000009984,True,69
495134,265386,2013-08-01,0000026324,True,87
495143,172131,2013-08-01,0000016040,True,83
496570,263339,2013-08-01,0000023675,True,116
497080,251335,2013-08-01,0000007039,True,126
497540,267761,2013-08-05,0000030305,True,72
504796,265087,2013-08-14,0000025895,True,47
508018,256893,2013-08-27,0000014707,True,76
509154,247371,2013-08-29,0000002034,True,25
520854,26893,2013-09-19,0000023217,True,61
529969,247812,2013-10-18,0000002098,True,41
533337,43182327,2013-10-24,0000036047,True,30
535990,248356,2013-10-29,0000002969,True,52
536788,260583,2013-10-29,0000019584,True,42
539192,171947,2013-10-30,0000018396,True,41
539273,266767,2013-10-30,0000028823,True,82
539418,250532,2013-10-31,0000005981,True,109
539953,268363,2013-10-30,0000031791,True,102
545523,255743,2013-11-07,0000012208,True,72
546937,27868,2013-11-07,0000031347,True,14
547413,248450,2013-11-06,0000003453,True,74
562217,273673,2013-12-11,0000039020,True,66
563699,334498,2013-12-18,0000030302,True,32
564214,286237,2013-12-20,0000016099,True,21
571109,256523,2014-01-23,0000014195,True,75
573044,248356,2014-01-28,0000002969,True,99
573539,173094,2014-01-29,0000021510,True,88
574124,258937,2014-01-30,0000017843,True,80
575411,268363,2014-01-30,0000031791,True,93
576685,251704,2014-02-04,0000007084,True,108
577657,250710,2014-02-05,0000005768,True,120
578149,252257,2014-02-05,0000008411,True,61
578798,263339,2014-02-06,0000023675,True,104
585131,258458,2014-02-14,0000016732,True,112
585179,175749,2014-02-14,0000033185,True,101
589226,254193,2014-02-21,0000009984,True,105
589424,174765,2014-02-21,0000029644,True,100
590120,261171,2014-02-24,0000020520,True,67
591714,91797,2014-02-26,0000029669,True,45
591771,248450,2014-02-25,0000003453,True,34
594350,267761,2014-02-27,0000030305,True,63
594556,171604,2014-02-28,0000015615,True,87
596290,248256,2014-03-03,0000003116,True,64
597085,256839,2014-03-05,0000014693,True,78
599572,273673,2014-03-10,0000039020,True,34
603381,256893,2014-03-14,0000014707,True,84
603438,263686,2014-03-14,0000024491,True,49
607157,273981,2014-03-27,0000039368,True,100
609064,252588,2014-04-04,0000008947,True,80
616140,43182327,2014-04-24,0000036047,True,46
617521,267799,2014-04-25,0000030828,True,85
618569,266767,2014-04-29,0000028823,True,70
618749,259212,2014-04-29,0000018172,True,68
619310,28791,2014-04-29,0000039648,True,49
622996,263686,2014-05-02,0000024491,True,28
623859,89450,2014-05-01,0000021076,True,90
628089,255743,2014-05-06,0000012208,True,49
632155,248256,2014-05-12,0000003116,True,39
644191,256893,2014-05-28,0000014707,True,73
644561,259212,2014-02-25,0000018172,True,58
653306,334498,2014-06-20,0000030302,True,26
654550,274715,2014-06-25,0000040704,True,53
665412,265253,2014-07-28,0000026172,True,64
666924,258937,2014-07-29,0000017843,True,67
667985,249841,2014-07-30,0000004447,True,73
669723,252257,2014-07-31,0000008411,True,41
671341,251335,2014-07-31,0000007039,True,125
677728,27868,2014-08-06,0000031347,True,35
681906,171604,2014-08-12,0000015615,True,75
687404,256839,2014-08-27,0000014693,True,85
689863,173840,2014-09-03,0000024741,True,91
690875,260619,2014-07-31,0000020212,True,25
698212,168154,2014-09-23,0000001750,True,53
704517,253478,2014-10-16,0000009092,True,89
704519,304260,2014-10-16,0000007332,True,77
708236,269924,2014-10-23,0000033213,True,85
711953,265253,2014-10-28,0000026172,True,60
715396,268363,2014-10-30,0000031791,True,99
717367,262125,2014-10-30,0000021535,True,40
717460,248095,2014-10-30,0000002809,True,47
723297,248256,2014-11-06,0000003116,True,90
725045,23557,2014-11-06,0000030697,True,84
728879,265087,2014-11-12,0000025895,True,43
733914,174765,2014-11-20,0000029644,True,67
736038,259212,2014-10-28,0000018172,True,53
751890,171649,2015-01-29,0000014930,True,70
753094,252978,2015-02-02,0000008818,True,83
757563,253478,2015-02-06,0000009092,True,110
780402,250788,2015-03-10,0000006284,True,41
784357,251995,2015-03-18,0000008146,True,43
786445,273981,2015-03-26,0000039368,True,75
790438,248356,2015-04-20,0000002969,True,45
794594,255132,2015-04-23,0000011199,True,109
799374,172131,2015-04-30,0000016040,True,59
799950,252257,2015-04-30,0000008411,True,60
799970,266767,2015-04-30,0000028823,True,83
800019,28791,2015-04-30,0000039648,True,39
800989,263686,2015-05-01,0000024491,True,62
802723,174765,2015-05-04,0000029644,True,85
804536,255743,2015-05-05,0000012208,True,44
814611,27868,2015-05-11,0000031347,True,14
815935,175749,2015-04-23,0000033185,True,88
824608,256839,2015-06-03,0000014693,True,83
831259,273981,2015-06-25,0000039368,True,80
831689,26893,2015-06-30,0000023217,True,61
838714,119033497,2015-07-24,0000036047,True,70
840337,265253,2015-07-28,0000026172,True,49
842085,249841,2015-07-29,0000004447,True,99
845026,252551,2015-07-31,0000039677,True,60
865284,270315,2015-09-03,0000033619,True,79
869500,250788,2015-09-16,0000006284,True,43
872203,26893,2015-09-22,0000023217,True,68
875623,1462309,2015-10-06,0000004127,True,80
875623,1462309,2015-10-06,0000004127,True,80
880676,176787,2015-10-22,0000040211,True,95
881460,254193,2015-10-23,0000009984,True,89
885925,265386,2015-10-29,0000026324,True,97
889615,89450,2015-11-02,0000021076,True,55
894529,267761,2015-11-04,0000030305,True,84
906527,32650,2015-11-19,0000006885,True,61
909916,255524,2015-12-02,0000033769,True,39
910338,256839,2015-12-02,0000014693,True,70
913707,258133,2015-12-10,0000019446,True,44
919379,262639,2016-01-05,0000022444,True,82
923319,171649,2016-01-28,0000014930,True,74
923838,248356,2016-01-29,0000002969,True,91
925101,251704,2016-02-02,0000007084,True,66
926117,252978,2016-02-03,0000008818,True,74
927612,270315,2016-02-04,0000033619,True,72
932383,175749,2016-02-11,0000033185,True,87
935053,251411,2016-02-17,0000006281,True,83
936366,89450,2016-02-04,0000021076,True,55
937090,254193,2016-02-19,0000009984,True,55
937699,3023697,2016-02-22,0000007431,True,80
939990,252257,2016-02-23,0000008411,True,14
941653,265386,2016-02-25,0000026324,True,47
946744,171947,2016-03-03,0000018396,True,18
950222,247170,2016-03-10,0000003197,True,52
953320,251995,2016-03-16,0000008146,True,54
955196,26893,2015-12-22,0000023217,True,70
955552,274715,2016-03-23,0000040704,True,58
955806,273981,2016-03-24,0000039368,True,49
957934,26893,2016-04-07,0000023217,True,75
958739,286237,2016-04-14,0000016099,True,8
959669,253478,2016-04-19,0000009092,True,87
964424,252978,2016-04-27,0000008818,True,58
965262,254131,2016-04-27,0000009892,True,68
966230,248356,2016-04-28,0000002969,True,94
966791,1462309,2016-04-28,0000004127,True,46
971801,250532,2016-05-03,0000005981,True,103
975052,255743,2016-05-05,0000012208,True,50
975181,171947,2016-05-05,0000018396,True,22
982394,23557,2016-05-11,0000030697,True,71
983932,254193,2016-04-26,0000009984,True,88
996910,256839,2016-06-08,0000014693,True,83
1001827,256893,2016-05-26,0000014707,True,75
1003882,26893,2016-06-30,0000023217,True,59
1006360,168154,2016-07-12,0000001750,True,41
1010292,176787,2016-07-21,0000040211,True,101
1012820,252978,2016-07-26,0000008818,True,87
1014577,173840,2016-07-27,0000024741,True,57
1016544,269924,2016-07-28,0000033213,True,34
1018442,252551,2016-07-29,0000039677,True,44
1023318,250532,2016-08-02,0000005981,True,62
1024526,89450,2016-08-03,0000021076,True,78
1026629,270315,2016-08-04,0000033619,True,58
1036680,251411,2016-08-17,0000006281,True,93
1038697,251995,2016-08-24,0000008146,True,42
1040456,256839,2016-08-31,0000014693,True,136
1047480,28606,2016-09-14,0000037785,True,36
1052173,258133,2016-09-29,0000019446,True,42
1062703,263171,2016-10-25,0000023111,True,35
1064582,248356,2016-10-27,0000002969,True,90
1064689,255132,2016-10-27,0000011199,True,95
1067702,260149,2016-10-31,0000018926,True,54
1067702,260149,2016-10-31,0000018926,True,54
1071746,89450,2016-11-02,0000021076,True,51
1081706,247170,2016-11-08,0000003197,True,69
1090292,265154,2016-11-21,0000026076,True,53
1095998,174765,2016-12-01,0000029644,True,54
1109363,262639,2017-01-09,0000022444,True,62
1116557,268053,2017-01-24,0000030554,True,62
1117877,286237,2017-01-26,0000016099,True,8
1121836,252978,2017-02-01,0000008818,True,52
1126496,251704,2017-02-07,0000007084,True,55
1129354,345588,2017-02-09,0000004457,True,39
1129941,265253,2017-02-09,0000026172,True,55
1134024,176787,2017-01-19,0000040211,True,73
1134119,173840,2017-01-24,0000024741,True,45
1137236,252257,2017-02-06,0000008411,True,48
1139585,174901,2017-02-22,0000029905,True,65
1144020,252551,2017-02-24,0000039677,True,53
1144678,884393,2017-02-23,0000016875,True,30
1145700,261171,2017-02-27,0000020520,True,54
1147474,91797,2017-02-28,0000029669,True,18
1149202,260619,2017-03-01,0000020212,True,38
1153832,255524,2017-03-08,0000033769,True,34
1161318,251258,2017-03-22,0000006955,True,79
1161764,262639,2017-03-23,0000022444,True,59
1168914,43182327,2016-07-21,0000036047,True,70
1177064,173840,2017-04-25,0000024741,True,61
1178835,252978,2017-04-26,0000008818,True,75
1183661,273729,2017-04-27,0000038725,True,54
1187145,251704,2017-05-02,0000007084,True,79
1191917,89450,2017-05-03,0000021076,True,49
1195590,270315,2017-05-04,0000033619,True,51
1195623,267761,2017-05-04,0000030305,True,34
1207388,171947,2017-05-10,0000018396,True,6
1220972,268454,2017-06-01,0000031667,True,75
1235982,268799,2017-05-02,0000031462,True,98
1239114,273981,2017-06-29,0000039368,True,52
1239342,26893,2017-06-29,0000023217,True,56
1243940,286237,2017-07-13,0000016099,True,8
1253863,249841,2017-07-26,0000004447,True,89
1257289,176102,2017-07-27,0000035214,True,50
1261913,43182327,2017-07-27,0000036047,True,72
1263476,251704,2017-08-01,0000007084,True,63
1270060,263686,2017-08-04,0000024491,True,46
1273233,172131,2017-08-02,0000016040,True,46
1276922,345588,2017-08-10,0000004457,True,72
1277052,251148,2017-08-08,0000006176,True,29
1280402,230458856,2017-08-10,0000010254,True,50
1283004,259212,2017-08-09,0000018172,True,6
1290024,274846,2017-08-31,0000018498,True,43
1295535,174765,2017-09-07,0000029644,True,62
1302124,251050,2017-09-19,0000006845,True,49
1308039,26893,2017-09-28,0000023217,True,51
1308319,258133,2017-09-28,0000019446,True,55
1318595,173840,2017-10-24,0000024741,True,49
1323720,269924,2017-10-26,0000033213,True,75
1323889,258937,2017-10-26,0000017843,True,63
1328205,268799,2017-10-31,0000031462,True,115
1330457,260619,2017-11-02,0000020212,True,37
1331847,176102,2017-11-02,0000035214,True,49
1332953,172131,2017-11-01,0000016040,True,45
1333077,251704,2017-10-31,0000007084,True,57
1339148,1462309,2017-11-06,0000004127,True,83
1349938,175181,2017-11-07,0000031107,True,23
1362645,258458,2017-12-18,0000016732,True,47
1362645,258458,2017-12-18,0000016732,True,47
1364850,262639,2018-01-03,0000022444,True,75
1371355,176787,2018-01-18,0000040211,True,98
1375593,286237,2018-01-29,0000016099,True,8
1380614,249841,2018-02-05,0000004447,True,64
1381640,251704,2018-02-06,0000007084,True,66
1393645,269924,2018-02-15,0000033213,True,80
1412421,174765,2018-03-06,0000029644,True,39
1414551,256839,2018-03-07,0000014693,True,56
1417142,250532,2018-03-12,0000005981,True,58
1421351,175181,2018-03-16,0000031107,True,16
1422676,257888,2017-08-02,0000020629,True,24
1422688,257888,2018-02-08,0000020629,True,45
1431663,884393,2018-01-18,0000016875,True,107
1432474,253478,2018-04-18,0000009092,True,119
1437265,286237,2018-04-23,0000016099,True,9
1441373,34668,2018-04-26,0000034067,True,57
1444651,263686,2018-04-30,0000024491,True,51
1446468,251704,2018-05-01,0000007084,True,74
1450647,91797,2018-05-02,0000029669,True,43
1452519,266767,2018-05-02,0000028823,True,60
1460618,266907,2018-05-08,0000029002,True,38
1464023,251148,2018-05-10,0000006176,True,29
1466363,23557,2018-05-09,0000030697,True,89
1471875,252588,2018-05-15,0000008947,True,53
1481160,268454,2018-05-30,0000031667,True,140
1495751,26893,2018-06-27,0000023217,True,49
1503914,263465,2018-07-19,0000023795,True,34
1504060,253478,2018-07-19,0000009092,True,93
1506812,252978,2018-07-24,0000008818,True,42
1517527,171649,2018-07-26,0000014930,True,74
1522241,266937,2018-08-02,0000029332,True,13
1525581,268799,2018-07-31,0000031462,True,97
1531999,91797,2018-08-02,0000029669,True,41
1538331,266907,2018-08-07,0000029002,True,43
1541107,253018,2018-08-08,0000008858,True,88
1541949,23557,2018-08-08,0000030697,True,87
1544561,262125,2017-11-02,0000021535,True,28
1548788,251411,2018-08-22,0000006281,True,43
1561955,251258,2018-09-26,0000006955,True,72
1562727,26893,2018-09-27,0000023217,True,44
1563131,258133,2018-09-27,0000019446,True,47
1564816,267555,2018-02-16,0000030625,True,81
1585155,263686,2018-10-29,0000024491,True,35
1586443,255132,2018-10-25,0000011199,True,49
1592047,3023697,2018-10-30,0000007431,True,58
1602003,176102,2018-11-09,0000035214,True,52
1610036,171604,2018-11-02,0000015615,True,46
1612827,258458,2018-11-20,0000016732,True,42
1621995,23557,2018-11-07,0000030697,True,69
1627140,256839,2018-12-05,0000014693,True,44
1629819,251995,2018-11-21,0000008146,True,37
1635738,252588,2019-01-08,0000008947,True,40
1652821,345588,2019-02-07,0000004457,True,73
1653940,257888,2019-02-08,0000020629,True,35
1661373,263171,2019-02-19,0000023111,True,33
1662547,274715,2019-02-19,0000040704,True,7
1662751,265253,2019-02-06,0000026172,True,56
1668992,254193,2019-02-22,0000009984,True,52
1669758,3023697,2019-02-25,0000007431,True,70
1670313,248450,2019-02-21,0000003453,True,52
1675522,265386,2019-02-27,0000026324,True,51
1693038,251258,2019-03-21,0000006955,True,87
1693069,26893,2019-03-21,0000023217,True,52
1696204,273981,2019-03-28,0000039368,True,63
1698599,172131,2019-02-05,0000016040,True,56
1699785,258133,2019-02-28,0000019446,True,38
1701589,263465,2019-04-17,0000023795,True,39
1718125,268799,2019-04-30,0000031462,True,91
1719378,176102,2019-05-01,0000035214,True,56
1721681,176102,2019-02-28,0000035214,True,52
1726789,171604,2019-05-03,0000015615,True,73
1731831,172131,2019-05-07,0000016040,True,59
1736792,28606,2019-05-07,0000037785,True,59
1737101,248256,2019-05-07,0000003116,True,41
1738510,23557,2019-05-08,0000030697,True,73
1759193,248356,2013-04-23,0000002969,True,80
1761013,345588,2019-05-30,0000004457,True,82
1761046,270566,2019-05-07,0000034563,True,25
1771667,286237,2019-07-15,0000016099,True,8
1773943,263465,2019-07-18,0000023795,True,34
1775258,176787,2019-07-18,0000040211,True,70
1778093,263171,2019-07-23,0000023111,True,23
1778168,252978,2019-07-23,0000008818,True,54
1786639,173840,2019-07-30,0000024741,True,57
1788830,268799,2019-07-30,0000031462,True,73
1797586,260619,2019-08-01,0000020212,True,57
1800956,265154,2019-08-06,0000026076,True,62
1803564,230458856,2019-08-07,0000010254,True,47
1811434,267555,2019-08-01,0000030625,True,56
1812225,91797,2019-07-31,0000029669,True,50
1814700,253440,2019-08-08,0000014846,True,33
1814721,256839,2019-08-28,0000014693,True,54
1818603,256523,2019-08-15,0000014195,True,42
1818919,251411,2019-08-21,0000006281,True,64
1827731,261171,2019-08-06,0000020520,True,6
1842783,263686,2019-10-28,0000024491,True,36
1846500,173840,2019-10-29,0000024741,True,51
1859911,247170,2019-11-06,0000003197,True,60
1865197,176102,2019-11-12,0000035214,True,51
1866901,260619,2019-10-31,0000020212,True,31
1867628,265386,2019-10-31,0000026324,True,53
1868047,251335,2019-11-07,0000007039,True,39
1868396,255743,2019-10-31,0000012208,True,41
1871655,260149,2019-11-06,0000018926,True,55
1872652,23557,2019-11-06,0000030697,True,74
1873400,273056,2019-10-29,0000037472,True,17
1883283,256839,2019-12-05,0000014693,True,69
1884888,248450,2019-11-07,0000003453,True,48
1886917,251050,2019-12-19,0000006845,True,60
1886921,251258,2019-12-19,0000006955,True,64
1891146,258133,2019-12-10,0000019446,True,45
1896789,273056,2020-01-28,0000037472,True,42
1898043,252978,2020-01-29,0000008818,True,63
1902454,265154,2020-02-05,0000026076,True,46
1919076,270566,2020-02-06,0000034563,True,24
1931269,3023697,2020-02-24,0000007431,True,80
1932671,248450,2020-02-25,0000003453,True,36
1934816,91797,2020-02-26,0000029669,True,22
1947001,247170,2020-03-04,0000003197,True,60
1948735,175181,2019-05-07,0000031107,True,13
1950399,256523,2019-04-26,0000014195,True,56
2000987,560592817,2020-05-07,0000023194,True,43
2005973,256839,2020-03-04,0000014693,True,44
2008994,251335,2020-05-06,0000007039,True,63
2011991,253478,2020-04-16,0000009092,True,58
2016002,230458856,2020-05-07,0000010254,True,51
2016957,263686,2020-05-07,0000024491,True,39
2022145,266430,2020-05-07,0000027996,True,24
2024324,176102,2020-05-12,0000035214,True,40
2025380,268363,2020-05-14,0000031791,True,30
2030529,26893,2020-06-30,0000023217,True,52
2046471,251258,2020-06-02,0000006955,True,33
2072666,251050,2020-06-26,0000006845,True,35
2074978,176102,2019-07-31,0000035214,True,55
2082753,176787,2020-07-21,0000040211,True,51
2089954,267555,2020-07-31,0000030625,True,48
2090977,262125,2020-07-30,0000021535,True,60
2097858,28606,2020-08-05,0000037785,True,49
2114585,247170,2020-08-05,0000003197,True,26
2117438,248450,2020-08-05,0000003453,True,41
2118948,273056,2020-10-27,0000037472,True,58
2130218,176102,2020-11-05,0000035214,True,40
2131071,266937,2020-11-05,0000029332,True,32
